"value","European Union & Foreign Affairs","Parliamentary Procedures","Environment & Energy","Health & Healthcare","Welfare & Social Housing","Education & Learning","Economy & Financial Services","Standards & Technology","Crime & Justice","Defence & Armed Forces","Immigration & Borders"
"Paul Goggins",0.566539923954373,0.785276073619632,0.525773195876289,0.47887323943662,0.556213017751479,0.58974358974359,0.743119266055046,0.372881355932203,0.412698412698413,0.5,0.465753424657534
"David Miliband",0.581749049429658,0.558282208588957,0.45360824742268,0.408450704225352,0.532544378698225,0.743589743589744,0.605504587155963,0.508474576271186,0.436507936507937,0.538461538461538,0.502283105022831
"Christopher Huhne",0.577946768060836,0.386503067484663,0.56701030927835,0.647887323943662,0.378698224852071,0.564102564102564,0.36697247706422,0.338983050847458,0.492063492063492,0.480769230769231,0.461187214611872
"James McGuinness",0.539923954372624,0.515337423312883,0.515463917525773,0.492957746478873,0.502958579881657,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.490384615384615,0.502283105022831
"Denis MacShane",0.608365019011407,0.680981595092024,0.536082474226804,0.408450704225352,0.497041420118343,0.641025641025641,0.724770642201835,0.406779661016949,0.515873015873016,0.557692307692308,0.461187214611872
"Malcolm Wicks",0.604562737642586,0.680981595092024,0.505154639175258,0.295774647887324,0.538461538461538,0.358974358974359,0.798165137614679,0.474576271186441,0.563492063492063,0.586538461538462,0.497716894977169
"Anthony Lloyd",0.615969581749049,0.693251533742331,0.484536082474227,0.338028169014085,0.544378698224852,0.538461538461538,0.706422018348624,0.423728813559322,0.492063492063492,0.567307692307692,0.488584474885845
"Stuart Bell",0.5893536121673,0.588957055214724,0.484536082474227,0.408450704225352,0.556213017751479,0.564102564102564,0.642201834862385,0.406779661016949,0.468253968253968,0.509615384615385,0.484018264840183
"Alun Michael",0.604562737642586,0.674846625766871,0.45360824742268,0.28169014084507,0.526627218934911,0.461538461538462,0.81651376146789,0.559322033898305,0.484126984126984,0.567307692307692,0.484018264840183
"Louise Bagshawe",0.574144486692015,0.294478527607362,0.484536082474227,0.450704225352113,0.396449704142012,0.461538461538462,0.293577981651376,0.423728813559322,0.571428571428571,0.509615384615385,0.502283105022831
"Marsha Singh",0.581749049429658,0.54601226993865,0.474226804123711,0.352112676056338,0.497041420118343,0.358974358974359,0.669724770642202,0.389830508474576,0.46031746031746,0.528846153846154,0.484018264840183
"David Alan Keen",0.596958174904943,0.601226993865031,0.45360824742268,0.323943661971831,0.437869822485207,0.384615384615385,0.697247706422018,0.508474576271186,0.571428571428571,0.586538461538462,0.488584474885845
"Peter Soulsby",0.612167300380228,0.687116564417178,0.45360824742268,0.225352112676056,0.431952662721893,0.461538461538462,0.596330275229358,0.440677966101695,0.595238095238095,0.548076923076923,0.479452054794521
"John Cairns",0.585551330798479,0.54601226993865,0.443298969072165,0.23943661971831,0.449704142011834,0.564102564102564,0.697247706422018,0.457627118644068,0.611111111111111,0.586538461538462,0.470319634703196
"Eric Illsley",0.600760456273764,0.552147239263804,0.45360824742268,0.28169014084507,0.479289940828402,0.692307692307692,0.532110091743119,0.372881355932203,0.555555555555556,0.567307692307692,0.488584474885845
"Gerard Adams",0.539923954372624,0.515337423312883,0.515463917525773,0.492957746478873,0.502958579881657,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.490384615384615,0.502283105022831
"Phillip Woolas",0.596958174904943,0.570552147239264,0.443298969072165,0.267605633802817,0.420118343195266,0.461538461538462,0.55045871559633,0.474576271186441,0.626984126984127,0.567307692307692,0.488584474885845
"Jane Winterton",0.47148288973384,0.49079754601227,0.587628865979381,0.633802816901408,0.526627218934911,0.666666666666667,0.44954128440367,0.355932203389831,0.30952380952381,0.490384615384615,0.506849315068493
"Michael Clapham",0.593155893536122,0.45398773006135,0.474226804123711,0.253521126760563,0.479289940828402,0.307692307692308,0.614678899082569,0.474576271186441,0.603174603174603,0.576923076923077,0.452054794520548
"Constance Cryer",0.566539923954373,0.466257668711656,0.43298969072165,0.323943661971831,0.514792899408284,0.358974358974359,0.504587155963303,0.423728813559322,0.619047619047619,0.576923076923077,0.479452054794521
"Edward O'Hara",0.574144486692015,0.429447852760736,0.443298969072165,0.295774647887324,0.449704142011834,0.435897435897436,0.532110091743119,0.474576271186441,0.53968253968254,0.596153846153846,0.465753424657534
"Bridget Prentice",0.596958174904943,0.43558282208589,0.43298969072165,0.267605633802817,0.449704142011834,0.41025641025641,0.614678899082569,0.576271186440678,0.603174603174603,0.596153846153846,0.479452054794521
"Harry Cohen",0.581749049429658,0.478527607361963,0.45360824742268,0.28169014084507,0.455621301775148,0.487179487179487,0.532110091743119,0.406779661016949,0.531746031746032,0.538461538461538,0.474885844748858
"Gillian Merron",0.600760456273764,0.478527607361963,0.45360824742268,0.211267605633803,0.449704142011834,0.41025641025641,0.605504587155963,0.457627118644068,0.642857142857143,0.576923076923077,0.474885844748858
"Peter Kilfoyle",0.593155893536122,0.45398773006135,0.45360824742268,0.309859154929577,0.467455621301775,0.41025641025641,0.513761467889908,0.338983050847458,0.484126984126984,0.557692307692308,0.488584474885845
"Nicholas Winterton",0.479087452471483,0.521472392638037,0.56701030927835,0.647887323943662,0.538461538461538,0.743589743589744,0.440366972477064,0.355932203389831,0.325396825396825,0.490384615384615,0.534246575342466
"Ian McCartney",0.55893536121673,0.496932515337423,0.43298969072165,0.338028169014085,0.50887573964497,0.512820512820513,0.458715596330275,0.389830508474576,0.563492063492063,0.528846153846154,0.470319634703196
"James Cousins",0.596958174904943,0.447852760736196,0.474226804123711,0.267605633802817,0.526627218934911,0.512820512820513,0.513761467889908,0.389830508474576,0.626984126984127,0.538461538461538,0.470319634703196
"Michael O'Brien",0.593155893536122,0.460122699386503,0.45360824742268,0.225352112676056,0.443786982248521,0.358974358974359,0.55045871559633,0.491525423728814,0.642857142857143,0.596153846153846,0.488584474885845
"Alan Simpson",0.555133079847909,0.552147239263804,0.587628865979381,0.352112676056338,0.497041420118343,0.205128205128205,0.596330275229358,0.406779661016949,0.484126984126984,0.519230769230769,0.465753424657534
"William Olner",0.593155893536122,0.423312883435583,0.443298969072165,0.267605633802817,0.467455621301775,0.282051282051282,0.614678899082569,0.423728813559322,0.595238095238095,0.567307692307692,0.479452054794521
"Derek Conway",0.520912547528517,0.49079754601227,0.536082474226804,0.619718309859155,0.50887573964497,0.461538461538462,0.44954128440367,0.254237288135593,0.484126984126984,0.490384615384615,0.515981735159817
"John Horam",0.490494296577947,0.496932515337423,0.597938144329897,0.732394366197183,0.532544378698225,0.717948717948718,0.458715596330275,0.457627118644068,0.365079365079365,0.490384615384615,0.497716894977169
"Evan Harris",0.539923954372624,0.588957055214724,0.649484536082474,0.661971830985915,0.526627218934911,0.564102564102564,0.467889908256881,0.305084745762712,0.380952380952381,0.413461538461538,0.452054794520548
"Kim Howells",0.593155893536122,0.411042944785276,0.463917525773196,0.253521126760563,0.431952662721893,0.461538461538462,0.477064220183486,0.355932203389831,0.571428571428571,0.567307692307692,0.484018264840183
"Sarah McCarthy-Fry",0.593155893536122,0.466257668711656,0.443298969072165,0.295774647887324,0.431952662721893,0.333333333333333,0.614678899082569,0.474576271186441,0.611111111111111,0.586538461538462,0.484018264840183
"Paul Truswell",0.570342205323194,0.50920245398773,0.474226804123711,0.23943661971831,0.520710059171598,0.333333333333333,0.587155963302752,0.423728813559322,0.587301587301587,0.528846153846154,0.488584474885845
"Martin Salter",0.5893536121673,0.460122699386503,0.484536082474227,0.267605633802817,0.443786982248521,0.41025641025641,0.559633027522936,0.389830508474576,0.658730158730159,0.528846153846154,0.493150684931507
"Vera Baird",0.581749049429658,0.466257668711656,0.443298969072165,0.267605633802817,0.443786982248521,0.384615384615385,0.587155963302752,0.508474576271186,0.587301587301587,0.605769230769231,0.484018264840183
"Siôn Simon",0.596958174904943,0.417177914110429,0.422680412371134,0.28169014084507,0.437869822485207,0.41025641025641,0.614678899082569,0.491525423728814,0.587301587301587,0.596153846153846,0.474885844748858
"Thomas McAvoy",0.596958174904943,0.447852760736196,0.43298969072165,0.225352112676056,0.431952662721893,0.333333333333333,0.577981651376147,0.508474576271186,0.603174603174603,0.596153846153846,0.479452054794521
"Richard Caborn",0.612167300380228,0.460122699386503,0.45360824742268,0.338028169014085,0.467455621301775,0.435897435897436,0.541284403669725,0.423728813559322,0.619047619047619,0.557692307692308,0.488584474885845
"Derek Wyatt",0.5893536121673,0.52760736196319,0.443298969072165,0.28169014084507,0.455621301775148,0.41025641025641,0.504587155963303,0.423728813559322,0.603174603174603,0.586538461538462,0.484018264840183
"David Curry",0.524714828897338,0.54601226993865,0.56701030927835,0.647887323943662,0.520710059171598,0.769230769230769,0.376146788990826,0.288135593220339,0.396825396825397,0.480769230769231,0.497716894977169
"Mark Todd",0.585551330798479,0.43558282208589,0.463917525773196,0.267605633802817,0.455621301775148,0.333333333333333,0.513761467889908,0.525423728813559,0.579365079365079,0.596153846153846,0.484018264840183
"Colin Breed",0.539923954372624,0.613496932515337,0.56701030927835,0.71830985915493,0.526627218934911,0.435897435897436,0.522935779816514,0.254237288135593,0.412698412698413,0.403846153846154,0.488584474885845
"Patrick Cormack",0.509505703422053,0.54601226993865,0.556701030927835,0.661971830985915,0.556213017751479,0.641025641025641,0.394495412844037,0.372881355932203,0.373015873015873,0.480769230769231,0.529680365296804
"David Kidney",0.593155893536122,0.47239263803681,0.45360824742268,0.225352112676056,0.431952662721893,0.41025641025641,0.577981651376147,0.508474576271186,0.626984126984127,0.605769230769231,0.470319634703196
"Lynne Jones",0.581749049429658,0.503067484662577,0.556701030927835,0.28169014084507,0.556213017751479,0.230769230769231,0.678899082568807,0.423728813559322,0.523809523809524,0.509615384615385,0.45662100456621
"James Purnell",0.593155893536122,0.496932515337423,0.45360824742268,0.253521126760563,0.431952662721893,0.358974358974359,0.541284403669725,0.508474576271186,0.587301587301587,0.557692307692308,0.484018264840183
"Daphne Follett",0.585551330798479,0.441717791411043,0.443298969072165,0.253521126760563,0.449704142011834,0.358974358974359,0.55045871559633,0.508474576271186,0.650793650793651,0.576923076923077,0.474885844748858
"Lynda Waltho",0.5893536121673,0.47239263803681,0.463917525773196,0.225352112676056,0.443786982248521,0.256410256410256,0.577981651376147,0.474576271186441,0.626984126984127,0.576923076923077,0.488584474885845
"Beverley Hughes",0.5893536121673,0.460122699386503,0.443298969072165,0.267605633802817,0.49112426035503,0.41025641025641,0.522935779816514,0.423728813559322,0.563492063492063,0.557692307692308,0.479452054794521
"William Etherington",0.585551330798479,0.466257668711656,0.412371134020619,0.338028169014085,0.467455621301775,0.41025641025641,0.55045871559633,0.457627118644068,0.492063492063492,0.576923076923077,0.45662100456621
"Christopher Mullin",0.5893536121673,0.43558282208589,0.443298969072165,0.225352112676056,0.473372781065089,0.358974358974359,0.577981651376147,0.338983050847458,0.674603174603175,0.567307692307692,0.493150684931507
"Alan Williams",0.596958174904943,0.386503067484663,0.43298969072165,0.267605633802817,0.437869822485207,0.333333333333333,0.522935779816514,0.440677966101695,0.587301587301587,0.576923076923077,0.465753424657534
"Andrew Mackinlay",0.596958174904943,0.533742331288344,0.484536082474227,0.267605633802817,0.467455621301775,0.384615384615385,0.422018348623853,0.271186440677966,0.563492063492063,0.538461538461538,0.484018264840183
"Bruce George",0.604562737642586,0.460122699386503,0.484536082474227,0.295774647887324,0.437869822485207,0.307692307692308,0.541284403669725,0.440677966101695,0.619047619047619,0.548076923076923,0.497716894977169
"Neil Gerrard",0.577946768060836,0.429447852760736,0.505154639175258,0.23943661971831,0.479289940828402,0.230769230769231,0.614678899082569,0.491525423728814,0.587301587301587,0.557692307692308,0.488584474885845
"Dan Norris",0.593155893536122,0.441717791411043,0.45360824742268,0.253521126760563,0.431952662721893,0.230769230769231,0.522935779816514,0.542372881355932,0.571428571428571,0.586538461538462,0.497716894977169
"Helen Southworth",0.577946768060836,0.411042944785276,0.474226804123711,0.28169014084507,0.455621301775148,0.282051282051282,0.577981651376147,0.440677966101695,0.611111111111111,0.586538461538462,0.479452054794521
"Michael Hall",0.608365019011407,0.417177914110429,0.463917525773196,0.267605633802817,0.449704142011834,0.461538461538462,0.568807339449541,0.423728813559322,0.603174603174603,0.548076923076923,0.470319634703196
"James Chapman",0.585551330798479,0.417177914110429,0.443298969072165,0.23943661971831,0.443786982248521,0.307692307692308,0.541284403669725,0.542372881355932,0.571428571428571,0.596153846153846,0.493150684931507
"Stephen Hesford",0.593155893536122,0.43558282208589,0.443298969072165,0.253521126760563,0.42603550295858,0.256410256410256,0.614678899082569,0.457627118644068,0.619047619047619,0.596153846153846,0.479452054794521
"Kenneth Purchase",0.585551330798479,0.478527607361963,0.474226804123711,0.323943661971831,0.467455621301775,0.461538461538462,0.504587155963303,0.355932203389831,0.579365079365079,0.538461538461538,0.484018264840183
"Richard Taylor",0.505703422053232,0.619631901840491,0.628865979381443,0.605633802816901,0.467455621301775,0.487179487179487,0.513761467889908,0.423728813559322,0.452380952380952,0.461538461538462,0.479452054794521
"Jovanka Humble",0.593155893536122,0.411042944785276,0.463917525773196,0.267605633802817,0.449704142011834,0.41025641025641,0.596330275229358,0.457627118644068,0.642857142857143,0.586538461538462,0.474885844748858
"John Reid",0.581749049429658,0.47239263803681,0.484536082474227,0.352112676056338,0.449704142011834,0.41025641025641,0.477064220183486,0.491525423728814,0.595238095238095,0.576923076923077,0.493150684931507
"Clare Mallaber",0.604562737642586,0.447852760736196,0.45360824742268,0.28169014084507,0.42603550295858,0.333333333333333,0.559633027522936,0.508474576271186,0.587301587301587,0.586538461538462,0.479452054794521
"Alexander Salmond",0.532319391634981,0.515337423312883,0.515463917525773,0.492957746478873,0.49112426035503,0.512820512820513,0.467889908256881,0.389830508474576,0.452380952380952,0.5,0.502283105022831
"Jeffrey Ennis",0.581749049429658,0.429447852760736,0.45360824742268,0.295774647887324,0.437869822485207,0.333333333333333,0.532110091743119,0.491525423728814,0.492063492063492,0.576923076923077,0.479452054794521
"John Hutton",0.581749049429658,0.45398773006135,0.43298969072165,0.366197183098592,0.485207100591716,0.564102564102564,0.678899082568807,0.542372881355932,0.555555555555556,0.548076923076923,0.493150684931507
"John Linton",0.596958174904943,0.49079754601227,0.463917525773196,0.225352112676056,0.449704142011834,0.307692307692308,0.623853211009174,0.389830508474576,0.619047619047619,0.586538461538462,0.479452054794521
"Jacqueline Lait",0.47148288973384,0.50920245398773,0.618556701030928,0.704225352112676,0.526627218934911,0.58974358974359,0.357798165137615,0.338983050847458,0.317460317460317,0.471153846153846,0.515981735159817
"Patrick Hall",0.574144486692015,0.484662576687117,0.484536082474227,0.323943661971831,0.443786982248521,0.358974358974359,0.532110091743119,0.355932203389831,0.611111111111111,0.567307692307692,0.479452054794521
"Peter Robinson",0.505703422053232,0.521472392638037,0.56701030927835,0.535211267605634,0.544378698224852,0.538461538461538,0.412844036697248,0.322033898305085,0.428571428571429,0.451923076923077,0.525114155251142
"Clare Short",0.547528517110266,0.515337423312883,0.56701030927835,0.47887323943662,0.514792899408284,0.512820512820513,0.486238532110092,0.372881355932203,0.476190476190476,0.461538461538462,0.493150684931507
"John Butterfill",0.494296577946768,0.558282208588957,0.597938144329897,0.647887323943662,0.532544378698225,0.641025641025641,0.348623853211009,0.389830508474576,0.341269841269841,0.451923076923077,0.520547945205479
"Andrew Mackay",0.486692015209125,0.533742331288344,0.608247422680412,0.732394366197183,0.520710059171598,0.641025641025641,0.394495412844037,0.338983050847458,0.357142857142857,0.471153846153846,0.520547945205479
"Terence Rooney",0.585551330798479,0.423312883435583,0.43298969072165,0.295774647887324,0.443786982248521,0.512820512820513,0.587155963302752,0.474576271186441,0.611111111111111,0.596153846153846,0.470319634703196
"Brian Iddon",0.600760456273764,0.460122699386503,0.43298969072165,0.295774647887324,0.461538461538462,0.333333333333333,0.623853211009174,0.474576271186441,0.650793650793651,0.605769230769231,0.484018264840183
"Ann Keen",0.5893536121673,0.466257668711656,0.463917525773196,0.23943661971831,0.461538461538462,0.333333333333333,0.596330275229358,0.474576271186441,0.587301587301587,0.586538461538462,0.488584474885845
"Ian Cawsey",0.596958174904943,0.478527607361963,0.474226804123711,0.267605633802817,0.455621301775148,0.307692307692308,0.568807339449541,0.457627118644068,0.579365079365079,0.596153846153846,0.470319634703196
"Desmond Turner",0.574144486692015,0.404907975460123,0.515463917525773,0.28169014084507,0.455621301775148,0.307692307692308,0.587155963302752,0.457627118644068,0.555555555555556,0.538461538461538,0.493150684931507
"Ruth Kelly",0.581749049429658,0.496932515337423,0.412371134020619,0.295774647887324,0.437869822485207,0.230769230769231,0.568807339449541,0.440677966101695,0.611111111111111,0.548076923076923,0.474885844748858
"Julie Kirkbride",0.475285171102662,0.52760736196319,0.54639175257732,0.71830985915493,0.514792899408284,0.717948717948718,0.458715596330275,0.389830508474576,0.349206349206349,0.480769230769231,0.525114155251142
"Nicholas Palmer",0.570342205323194,0.47239263803681,0.505154639175258,0.225352112676056,0.437869822485207,0.333333333333333,0.532110091743119,0.440677966101695,0.626984126984127,0.567307692307692,0.470319634703196
"Katharine Ussher",0.566539923954373,0.478527607361963,0.45360824742268,0.267605633802817,0.485207100591716,0.461538461538462,0.522935779816514,0.389830508474576,0.666666666666667,0.576923076923077,0.520547945205479
"David Chaytor",0.5893536121673,0.496932515337423,0.484536082474227,0.28169014084507,0.461538461538462,0.512820512820513,0.63302752293578,0.440677966101695,0.634920634920635,0.509615384615385,0.484018264840183
"Julie Morgan",0.596958174904943,0.496932515337423,0.45360824742268,0.28169014084507,0.455621301775148,0.487179487179487,0.559633027522936,0.457627118644068,0.563492063492063,0.605769230769231,0.470319634703196
"Eric Martlew",0.581749049429658,0.47239263803681,0.463917525773196,0.23943661971831,0.467455621301775,0.307692307692308,0.486238532110092,0.440677966101695,0.563492063492063,0.538461538461538,0.488584474885845
"Adam Price",0.55893536121673,0.52760736196319,0.608247422680412,0.591549295774648,0.532544378698225,0.384615384615385,0.458715596330275,0.406779661016949,0.365079365079365,0.451923076923077,0.461187214611872
"Nicholas Ainger",0.593155893536122,0.43558282208589,0.463917525773196,0.253521126760563,0.449704142011834,0.435897435897436,0.541284403669725,0.474576271186441,0.642857142857143,0.586538461538462,0.488584474885845
"Robert Spink",0.479087452471483,0.50920245398773,0.608247422680412,0.661971830985915,0.50887573964497,0.538461538461538,0.513761467889908,0.474576271186441,0.317460317460317,0.5,0.515981735159817
"Michael Lord",0.539923954372624,0.515337423312883,0.515463917525773,0.492957746478873,0.502958579881657,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.490384615384615,0.502283105022831
"Jonathan Shaw",0.5893536121673,0.515337423312883,0.463917525773196,0.23943661971831,0.461538461538462,0.282051282051282,0.458715596330275,0.474576271186441,0.587301587301587,0.596153846153846,0.484018264840183
"Christine Russell",0.604562737642586,0.496932515337423,0.474226804123711,0.23943661971831,0.443786982248521,0.41025641025641,0.559633027522936,0.576271186440678,0.619047619047619,0.586538461538462,0.474885844748858
"Shona McIsaac",0.596958174904943,0.417177914110429,0.45360824742268,0.225352112676056,0.461538461538462,0.41025641025641,0.587155963302752,0.440677966101695,0.619047619047619,0.605769230769231,0.470319634703196
"Philip Hope",0.5893536121673,0.49079754601227,0.484536082474227,0.267605633802817,0.42603550295858,0.282051282051282,0.587155963302752,0.423728813559322,0.611111111111111,0.596153846153846,0.479452054794521
"Claire Curtis-Thomas",0.55893536121673,0.49079754601227,0.474226804123711,0.436619718309859,0.467455621301775,0.41025641025641,0.467889908256881,0.406779661016949,0.53968253968254,0.567307692307692,0.470319634703196
"Rosemary McKenna",0.596958174904943,0.45398773006135,0.443298969072165,0.295774647887324,0.431952662721893,0.333333333333333,0.55045871559633,0.423728813559322,0.563492063492063,0.586538461538462,0.474885844748858
"Timothy Boswell",0.490494296577947,0.515337423312883,0.639175257731959,0.704225352112676,0.50887573964497,0.743589743589744,0.394495412844037,0.389830508474576,0.325396825396825,0.461538461538462,0.520547945205479
"David Lepper",0.600760456273764,0.441717791411043,0.443298969072165,0.253521126760563,0.431952662721893,0.307692307692308,0.596330275229358,0.423728813559322,0.642857142857143,0.538461538461538,0.488584474885845
"Michael Ancram",0.494296577946768,0.484662576687117,0.597938144329897,0.661971830985915,0.538461538461538,0.615384615384615,0.458715596330275,0.355932203389831,0.396825396825397,0.471153846153846,0.520547945205479
"Shahid Malik",0.585551330798479,0.478527607361963,0.45360824742268,0.309859154929577,0.420118343195266,0.487179487179487,0.522935779816514,0.406779661016949,0.658730158730159,0.567307692307692,0.479452054794521
"Gwynfor Prosser",0.600760456273764,0.447852760736196,0.474226804123711,0.23943661971831,0.455621301775148,0.384615384615385,0.522935779816514,0.457627118644068,0.626984126984127,0.596153846153846,0.479452054794521
"William Rennie",0.551330798479088,0.619631901840491,0.608247422680412,0.76056338028169,0.556213017751479,0.538461538461538,0.522935779816514,0.355932203389831,0.404761904761905,0.384615384615385,0.452054794520548
"John Cummings",0.570342205323194,0.45398773006135,0.45360824742268,0.267605633802817,0.514792899408284,0.358974358974359,0.605504587155963,0.542372881355932,0.595238095238095,0.605769230769231,0.474885844748858
"Michael Mates",0.490494296577947,0.503067484662577,0.54639175257732,0.633802816901408,0.502958579881657,0.641025641025641,0.422018348623853,0.220338983050847,0.404761904761905,0.509615384615385,0.515981735159817
"Adam Ingram",0.574144486692015,0.50920245398773,0.463917525773196,0.380281690140845,0.467455621301775,0.384615384615385,0.605504587155963,0.508474576271186,0.555555555555556,0.528846153846154,0.493150684931507
"John Naysmith",0.615969581749049,0.484662576687117,0.494845360824742,0.253521126760563,0.455621301775148,0.384615384615385,0.614678899082569,0.491525423728814,0.642857142857143,0.605769230769231,0.484018264840183
"Anne Moffat",0.585551330798479,0.521472392638037,0.45360824742268,0.338028169014085,0.420118343195266,0.512820512820513,0.706422018348624,0.457627118644068,0.563492063492063,0.557692307692308,0.479452054794521
"Peter Ainsworth",0.490494296577947,0.56441717791411,0.649484536082474,0.71830985915493,0.532544378698225,0.666666666666667,0.357798165137615,0.389830508474576,0.357142857142857,0.471153846153846,0.511415525114155
"Nigel Waterson",0.479087452471483,0.539877300613497,0.608247422680412,0.704225352112676,0.544378698224852,0.615384615384615,0.36697247706422,0.406779661016949,0.380952380952381,0.490384615384615,0.497716894977169
"Ian Stewart",0.566539923954373,0.45398773006135,0.443298969072165,0.338028169014085,0.402366863905325,0.435897435897436,0.587155963302752,0.525423728813559,0.587301587301587,0.586538461538462,0.484018264840183
"Gavin Strang",0.5893536121673,0.484662576687117,0.494845360824742,0.323943661971831,0.443786982248521,0.358974358974359,0.669724770642202,0.474576271186441,0.603174603174603,0.509615384615385,0.479452054794521
"Colin Burgon",0.562737642585551,0.441717791411043,0.484536082474227,0.309859154929577,0.532544378698225,0.435897435897436,0.623853211009174,0.474576271186441,0.555555555555556,0.596153846153846,0.470319634703196
"Elizabeth Blackman",0.596958174904943,0.466257668711656,0.45360824742268,0.295774647887324,0.42603550295858,0.333333333333333,0.532110091743119,0.457627118644068,0.634920634920635,0.615384615384615,0.506849315068493
"Julia Goldsworthy",0.551330798479088,0.576687116564417,0.65979381443299,0.676056338028169,0.556213017751479,0.538461538461538,0.495412844036697,0.23728813559322,0.428571428571429,0.461538461538462,0.461187214611872
"Rudolf Vis",0.562737642585551,0.484662576687117,0.474226804123711,0.295774647887324,0.414201183431953,0.282051282051282,0.532110091743119,0.372881355932203,0.5,0.567307692307692,0.470319634703196
"John Jack",0.47148288973384,0.533742331288344,0.597938144329897,0.71830985915493,0.520710059171598,0.58974358974359,0.376146788990826,0.288135593220339,0.365079365079365,0.480769230769231,0.497716894977169
"Paul Clark",0.581749049429658,0.460122699386503,0.463917525773196,0.352112676056338,0.455621301775148,0.307692307692308,0.596330275229358,0.525423728813559,0.611111111111111,0.596153846153846,0.484018264840183
"Mohammad Sarwar",0.581749049429658,0.47239263803681,0.443298969072165,0.380281690140845,0.467455621301775,0.487179487179487,0.568807339449541,0.593220338983051,0.563492063492063,0.586538461538462,0.506849315068493
"John Mason",0.536121673003802,0.484662576687117,0.608247422680412,0.507042253521127,0.520710059171598,0.512820512820513,0.568807339449541,0.372881355932203,0.468253968253968,0.451923076923077,0.484018264840183
"Janet Dean",0.604562737642586,0.441717791411043,0.443298969072165,0.23943661971831,0.467455621301775,0.384615384615385,0.559633027522936,0.423728813559322,0.619047619047619,0.605769230769231,0.479452054794521
"Parmjit Dhanda",0.574144486692015,0.503067484662577,0.463917525773196,0.295774647887324,0.461538461538462,0.307692307692308,0.541284403669725,0.440677966101695,0.571428571428571,0.586538461538462,0.484018264840183
"Peter Viggers",0.486692015209125,0.521472392638037,0.577319587628866,0.676056338028169,0.520710059171598,0.58974358974359,0.385321100917431,0.423728813559322,0.396825396825397,0.480769230769231,0.497716894977169
"John Davies",0.577946768060836,0.447852760736196,0.484536082474227,0.492957746478873,0.420118343195266,0.307692307692308,0.486238532110092,0.440677966101695,0.531746031746032,0.567307692307692,0.525114155251142
"Anthony Wright",0.593155893536122,0.429447852760736,0.422680412371134,0.253521126760563,0.455621301775148,0.333333333333333,0.614678899082569,0.423728813559322,0.626984126984127,0.605769230769231,0.484018264840183
"Sylvia Heal",0.539923954372624,0.515337423312883,0.515463917525773,0.492957746478873,0.502958579881657,0.512820512820513,0.495412844036697,0.423728813559322,0.46031746031746,0.490384615384615,0.502283105022831
"William Rammell",0.566539923954373,0.539877300613497,0.484536082474227,0.394366197183099,0.497041420118343,0.358974358974359,0.559633027522936,0.542372881355932,0.579365079365079,0.548076923076923,0.465753424657534
"Anthony McNulty",0.593155893536122,0.43558282208589,0.443298969072165,0.23943661971831,0.437869822485207,0.358974358974359,0.605504587155963,0.457627118644068,0.626984126984127,0.548076923076923,0.511415525114155
"Michael Foster",0.593155893536122,0.441717791411043,0.463917525773196,0.225352112676056,0.443786982248521,0.358974358974359,0.577981651376147,0.406779661016949,0.626984126984127,0.605769230769231,0.479452054794521
"Christine McCafferty",0.577946768060836,0.460122699386503,0.463917525773196,0.309859154929577,0.485207100591716,0.41025641025641,0.651376146788991,0.491525423728814,0.642857142857143,0.548076923076923,0.493150684931507
"Andrew Dismore",0.604562737642586,0.515337423312883,0.45360824742268,0.267605633802817,0.431952662721893,0.358974358974359,0.532110091743119,0.474576271186441,0.626984126984127,0.615384615384615,0.474885844748858
"David Howarth",0.539923954372624,0.619631901840491,0.690721649484536,0.732394366197183,0.538461538461538,0.564102564102564,0.458715596330275,0.372881355932203,0.333333333333333,0.423076923076923,0.461187214611872
"Celia Barlow",0.600760456273764,0.496932515337423,0.45360824742268,0.28169014084507,0.431952662721893,0.333333333333333,0.55045871559633,0.440677966101695,0.611111111111111,0.567307692307692,0.470319634703196
"John Prescott",0.577946768060836,0.50920245398773,0.484536082474227,0.450704225352113,0.473372781065089,0.282051282051282,0.577981651376147,0.525423728813559,0.563492063492063,0.528846153846154,0.497716894977169
"Roger Berry",0.600760456273764,0.460122699386503,0.45360824742268,0.309859154929577,0.455621301775148,0.435897435897436,0.532110091743119,0.406779661016949,0.642857142857143,0.605769230769231,0.474885844748858
"John Battle",0.577946768060836,0.43558282208589,0.484536082474227,0.295774647887324,0.420118343195266,0.333333333333333,0.559633027522936,0.440677966101695,0.634920634920635,0.586538461538462,0.488584474885845
"Patricia Hewitt",0.593155893536122,0.56441717791411,0.43298969072165,0.267605633802817,0.455621301775148,0.282051282051282,0.614678899082569,0.423728813559322,0.571428571428571,0.538461538461538,0.474885844748858
"Jane Kennedy",0.581749049429658,0.478527607361963,0.474226804123711,0.309859154929577,0.467455621301775,0.256410256410256,0.522935779816514,0.423728813559322,0.563492063492063,0.519230769230769,0.493150684931507
"Robert Wareing",0.539923954372624,0.539877300613497,0.525773195876289,0.295774647887324,0.49112426035503,0.487179487179487,0.559633027522936,0.288135593220339,0.476190476190476,0.5,0.474885844748858
